              table_name               |            column_name             |        data_type         | character_maximum_length | numeric_precision | numeric_scale | is_nullable 
 nfse_sync_logs                        | status                             | text                     |                          |                   |               | NO
 nfse_sync_logs                        | mensagem                           | text                     |                          |                   |               | YES
 nfse_sync_logs                        | detalhes                           | jsonb                    |                          |                   |               | YES
 nfse_sync_logs                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 notas_fiscais_servico                 | id                                 | uuid                     |                          |                   |               | NO
 notas_fiscais_servico                 | user_id                            | uuid                     |                          |                   |               | NO
 notas_fiscais_servico                 | status                             | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | numero_nota                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | serie                              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | tipo_rps                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_tipo_documento             | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cnpj_cpf                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_razao_social               | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_nome_fantasia              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_email                      | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_telefone                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_endereco                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_numero                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_complemento                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_bairro                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cidade                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_estado                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cep                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_ibge                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_descricao                  | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_codigo                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_cnae                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_codigo_tributacao          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_discriminacao              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_item_lista_servico         | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | valor_servico                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_deducoes                     | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_iss                          | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_liquido                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | base_calculo                       | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | aliquota_iss                       | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | iss_retido                         | boolean                  |                          |                   |               | YES
 notas_fiscais_servico                 | retencao_pis                       | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_cofins                    | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_inss                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_ir                        | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_csll                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | aliquota_pis                       | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_cofins                    | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_inss                      | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_ir                        | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_csll                      | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | data_competencia                   | date                     |                          |                   |               | YES
 notas_fiscais_servico                 | data_emissao                       | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | natureza_operacao                  | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | regime_tributario                  | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | municipio_prestacao                | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | certificado_id                     | uuid                     |                          |                   |               | YES
 notas_fiscais_servico                 | xml_envio                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | xml_retorno                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | numero_rps                         | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_pdf                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_xml                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | protocolo                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | codigo_verificacao                 | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_nfse                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | created_at                         | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | updated_at                         | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_nome                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cnae                               | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | codigo_tributacao                  | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | data_autorizacao                   | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | motivo_cancelamento                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | mensagem_erro                      | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cnpj_prestador                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | inscricao_municipal                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | nfeio_id                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | nfeio_status                       | text                     |                          |                   |               | YES
 notificacoes_admin                    | id                                 | uuid                     |                          |                   |               | NO
 notificacoes_admin                    | titulo                             | text                     |                          |                   |               | NO
 notificacoes_admin                    | mensagem                           | text                     |                          |                   |               | YES
 notificacoes_admin                    | tipo                               | text                     |                          |                   |               | NO
 notificacoes_admin                    | lida                               | boolean                  |                          |                   |               | NO
 notificacoes_admin                    | created_at                         | timestamp with time zone |                          |                   |               | NO
 obd2_leituras_mecanico                | id                                 | uuid                     |                          |                   |               | NO
 obd2_leituras_mecanico                | user_id                            | uuid                     |                          |                   |               | NO
 obd2_leituras_mecanico                | veiculo_id                         | uuid                     |                          |                   |               | NO
 obd2_leituras_mecanico                | created_at                         | timestamp with time zone |                          |                   |               | NO
 obd2_leituras_mecanico                | leituras                           | jsonb                    |                          |                   |               | YES
 obd2_leituras_mecanico                | dtcs                               | jsonb                    |                          |                   |               | YES
 obd2_leituras_mecanico                | simulado                           | boolean                  |                          |                   |               | YES
 obd2_leituras_mecanico                | observacao                         | text                     |                          |                   |               | YES
 open_banking_bancos_suportados        | id                                 | uuid                     |                          |                   |               | NO
 open_banking_bancos_suportados        | codigo                             | character varying        |                       10 |                   |               | NO
 open_banking_bancos_suportados        | nome                               | character varying        |                      100 |                   |               | NO
 open_banking_bancos_suportados        | nome_completo                      | character varying        |                      255 |                   |               | YES
 open_banking_bancos_suportados        | cnpj                               | character varying        |                       18 |                   |               | YES
 open_banking_bancos_suportados        | api_base_url                       | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | api_version                        | character varying        |                       20 |                   |               | YES
 open_banking_bancos_suportados        | auth_url                           | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | token_url                          | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | client_id_required                 | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | client_secret_required             | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | pkce_required                      | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | scopes_padrao                      | ARRAY                    |                          |                   |               | YES
 open_banking_bancos_suportados        | ativo                              | boolean                  |                          |                   |               | NO
 open_banking_bancos_suportados        | participante_open_banking          | boolean                  |                          |                   |               | NO
 open_banking_bancos_suportados        | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_bancos_suportados        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | id                                 | uuid                     |                          |                   |               | NO
 open_banking_extratos                 | integracao_id                      | uuid                     |                          |                   |               | NO
 open_banking_extratos                 | transacao_id                       | character varying        |                      255 |                   |               | NO
 open_banking_extratos                 | transacao_id_externo               | character varying        |                      255 |                   |               | YES
 open_banking_extratos                 | data_transacao                     | date                     |                          |                   |               | NO
 open_banking_extratos                 | data_lancamento                    | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | hora_transacao                     | time without time zone   |                          |                   |               | YES
 open_banking_extratos                 | descricao                          | text                     |                          |                   |               | NO
 open_banking_extratos                 | descricao_original                 | text                     |                          |                   |               | YES
 open_banking_extratos                 | valor                              | numeric                  |                          |                15 |             2 | NO
 open_banking_extratos                 | tipo                               | USER-DEFINED             |                          |                   |               | NO
 open_banking_extratos                 | categoria_banco                    | character varying        |                      100 |                   |               | YES
 open_banking_extratos                 | subcategoria_banco                 | character varying        |                      100 |                   |               | YES
 open_banking_extratos                 | codigo_mcc                         | character varying        |                        4 |                   |               | YES
 open_banking_extratos                 | nome_estabelecimento               | character varying        |                      255 |                   |               | YES
 open_banking_extratos                 | cidade_transacao                   | character varying        |                      100 |                   |               | YES
 open_banking_extratos                 | conta_numero_snapshot              | character varying        |                       20 |                   |               | YES
 open_banking_extratos                 | agencia_snapshot                   | character varying        |                       20 |                   |               | YES
 open_banking_extratos                 | saldo_apos_transacao               | numeric                  |                          |                15 |             2 | YES
 open_banking_extratos                 | comprovante_url                    | text                     |                          |                   |               | YES
 open_banking_extratos                 | comprovante_storage_path           | text                     |                          |                   |               | YES
 open_banking_extratos                 | conciliado                         | boolean                  |                          |                   |               | NO
 open_banking_extratos                 | conciliado_at                      | timestamp with time zone |                          |                   |               | YES
 open_banking_extratos                 | conciliado_por                     | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | lancamento_vinculado_id            | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | conta_receber_vinculada_id         | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | conta_pagar_vinculada_id           | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | importado_por                      | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | importado_via                      | character varying        |                       50 |                   |               | YES
 open_banking_extratos                 | ignorado                           | boolean                  |                          |                   |               | NO
 open_banking_extratos                 | ignorado_por                       | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | ignorado_at                        | timestamp with time zone |                          |                   |               | YES
 open_banking_extratos                 | ignorado_motivo                    | text                     |                          |                   |               | YES
 open_banking_extratos                 | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | id                                 | uuid                     |                          |                   |               | NO
 open_banking_integracoes              | user_id                            | uuid                     |                          |                   |               | NO
 open_banking_integracoes              | banco_codigo                       | character varying        |                       10 |                   |               | NO
 open_banking_integracoes              | banco_nome                         | character varying        |                      100 |                   |               | NO
 open_banking_integracoes              | banco_logo_url                     | text                     |                          |                   |               | YES
 open_banking_integracoes              | access_token_encrypted             | bytea                    |                          |                   |               | YES
 open_banking_integracoes              | refresh_token_encrypted            | bytea                    |                          |                   |               | YES
 open_banking_integracoes              | token_expires_at                   | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | consent_id                         | character varying        |                      255 |                   |               | YES
 open_banking_integracoes              | consent_expires_at                 | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | status                             | USER-DEFINED             |                          |                   |               | NO
 open_banking_integracoes              | ultimo_erro                        | text                     |                          |                   |               | YES
 open_banking_integracoes              | ultimo_erro_at                     | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | conta_numero                       | character varying        |                       20 |                   |               | YES
 open_banking_integracoes              | conta_tipo                         | character varying        |                       50 |                   |               | YES
 open_banking_integracoes              | agencia                            | character varying        |                       20 |                   |               | YES
 open_banking_integracoes              | ultima_sincronizacao               | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | proxima_sincronizacao              | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | auto_sync                          | boolean                  |                          |                   |               | NO
 open_banking_integracoes              | sync_interval_minutes              | integer                  |                          |                32 |             0 | NO
 open_banking_integracoes              | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | revoked_at                         | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | revoked_by                         | uuid                     |                          |                   |               | YES
 open_banking_logs                     | id                                 | uuid                     |                          |                   |               | NO
 open_banking_logs                     | integracao_id                      | uuid                     |                          |                   |               | YES
 open_banking_logs                     | user_id                            | uuid                     |                          |                   |               | YES
 open_banking_logs                     | operacao                           | character varying        |                      100 |                   |               | NO
 open_banking_logs                     | status                             | character varying        |                       50 |                   |               | NO
 open_banking_logs                     | mensagem                           | text                     |                          |                   |               | YES
 open_banking_logs                     | detalhes                           | jsonb                    |                          |                   |               | YES
 open_banking_logs                     | request_path                       | character varying        |                      255 |                   |               | YES
 open_banking_logs                     | http_status                        | integer                  |                          |                32 |             0 | YES
 open_banking_logs                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 orcamento_itens_mecanico              | id                                 | uuid                     |                          |                   |               | NO
 orcamento_itens_mecanico              | user_id                            | uuid                     |                          |                   |               | NO
 orcamento_itens_mecanico              | orcamento_id                       | uuid                     |                          |                   |               | NO
 orcamento_itens_mecanico              | tipo                               | text                     |                          |                   |               | NO
 orcamento_itens_mecanico              | peca_id                            | uuid                     |                          |                   |               | YES
 orcamento_itens_mecanico              | descricao                          | text                     |                          |                   |               | NO
 orcamento_itens_mecanico              | quantidade                         | numeric                  |                          |                12 |             2 | NO
 orcamento_itens_mecanico              | preco_unitario                     | numeric                  |                          |                12 |             2 | NO
 orcamento_itens_mecanico              | subtotal                           | numeric                  |                          |                12 |             2 | NO
 orcamento_itens_mecanico              | created_at                         | timestamp with time zone |                          |                   |               | NO
 orcamento_itens_mecanico              | updated_at                         | timestamp with time zone |                          |                   |               | NO
 orcamentos_mecanico                   | id                                 | uuid                     |                          |                   |               | NO
 orcamentos_mecanico                   | user_id                            | uuid                     |                          |                   |               | NO
 orcamentos_mecanico                   | numero                             | integer                  |                          |                32 |             0 | NO
 orcamentos_mecanico                   | cliente_id                         | uuid                     |                          |                   |               | NO
 orcamentos_mecanico                   | veiculo_id                         | uuid                     |                          |                   |               | NO
 orcamentos_mecanico                   | funcionario_id                     | uuid                     |                          |                   |               | YES
 orcamentos_mecanico                   | status                             | text                     |                          |                   |               | NO
 orcamentos_mecanico                   | descricao_problema                 | text                     |                          |                   |               | YES
 orcamentos_mecanico                   | diagnostico                        | text                     |                          |                   |               | YES
 orcamentos_mecanico                   | km_entrada                         | integer                  |                          |                32 |             0 | YES
 orcamentos_mecanico                   | data_criacao                       | timestamp with time zone |                          |                   |               | NO
 orcamentos_mecanico                   | data_validade                      | timestamp with time zone |                          |                   |               | YES
 orcamentos_mecanico                   | desconto                           | numeric                  |                          |                12 |             2 | NO
 orcamentos_mecanico                   | total_pecas                        | numeric                  |                          |                12 |             2 | NO
 orcamentos_mecanico                   | total_servicos                     | numeric                  |                          |                12 |             2 | NO
 orcamentos_mecanico                   | total                              | numeric                  |                          |                12 |             2 | NO
 orcamentos_mecanico                   | observacoes                        | text                     |                          |                   |               | YES
 orcamentos_mecanico                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 orcamentos_mecanico                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 ordem_servico_itens                   | id                                 | uuid                     |                          |                   |               | NO
 ordem_servico_itens                   | ordem_id                           | uuid                     |                          |                   |               | NO
 ordem_servico_itens                   | peca_id                            | uuid                     |                          |                   |               | YES
 ordem_servico_itens                   | descricao                          | text                     |                          |                   |               | NO
 ordem_servico_itens                   | quantidade                         | integer                  |                          |                32 |             0 | NO
 ordem_servico_itens                   | preco_unitario                     | numeric                  |                          |                12 |             2 | NO
 ordem_servico_itens                   | created_at                         | timestamp with time zone |                          |                   |               | YES
 ordens_servico                        | id                                 | uuid                     |                          |                   |               | NO
 ordens_servico                        | codigo                             | text                     |                          |                   |               | YES
 ordens_servico                        | cliente_id                         | uuid                     |                          |                   |               | YES
 ordens_servico                        | cliente_nome                       | text                     |                          |                   |               | NO
 ordens_servico                        | moto                               | text                     |                          |                   |               | YES
 ordens_servico                        | placa                              | text                     |                          |                   |               | YES
 ordens_servico                        | servico_descricao                  | text                     |                          |                   |               | NO
 ordens_servico                        | status                             | text                     |                          |                   |               | YES
 ordens_servico                        | mao_de_obra                        | numeric                  |                          |                12 |             2 | NO
 ordens_servico                        | valor_total                        | numeric                  |                          |                12 |             2 | NO
 ordens_servico                        | observacoes                        | text                     |                          |                   |               | YES
 ordens_servico                        | abertura                           | timestamp with time zone |                          |                   |               | YES
 ordens_servico                        | previsao_entrega                   | date                     |                          |                   |               | YES
 ordens_servico                        | created_at                         | timestamp with time zone |                          |                   |               | YES
 ordens_servico                        | user_id                            | uuid                     |                          |                   |               | YES
 ordens_servico_mecanico               | id                                 | uuid                     |                          |                   |               | NO
 ordens_servico_mecanico               | user_id                            | uuid                     |                          |                   |               | NO
 ordens_servico_mecanico               | numero                             | integer                  |                          |                32 |             0 | NO
 ordens_servico_mecanico               | cliente_id                         | uuid                     |                          |                   |               | NO
 ordens_servico_mecanico               | veiculo_id                         | uuid                     |                          |                   |               | NO
 ordens_servico_mecanico               | funcionario_id                     | uuid                     |                          |                   |               | YES
 ordens_servico_mecanico               | status                             | text                     |                          |                   |               | NO
 ordens_servico_mecanico               | descricao_problema                 | text                     |                          |                   |               | YES
 ordens_servico_mecanico               | diagnostico                        | text                     |                          |                   |               | YES
 ordens_servico_mecanico               | km_entrada                         | integer                  |                          |                32 |             0 | YES
 ordens_servico_mecanico               | data_entrada                       | timestamp with time zone |                          |                   |               | NO
 ordens_servico_mecanico               | data_prevista                      | timestamp with time zone |                          |                   |               | YES
 ordens_servico_mecanico               | data_conclusao                     | timestamp with time zone |                          |                   |               | YES
 ordens_servico_mecanico               | desconto                           | numeric                  |                          |                12 |             2 | NO
 ordens_servico_mecanico               | total_pecas                        | numeric                  |                          |                12 |             2 | NO
 ordens_servico_mecanico               | total_servicos                     | numeric                  |                          |                12 |             2 | NO
 ordens_servico_mecanico               | total                              | numeric                  |                          |                12 |             2 | NO
 ordens_servico_mecanico               | pago                               | boolean                  |                          |                   |               | NO
 ordens_servico_mecanico               | forma_pagamento                    | text                     |                          |                   |               | YES
 ordens_servico_mecanico               | observacoes                        | text                     |                          |                   |               | YES
 ordens_servico_mecanico               | created_at                         | timestamp with time zone |                          |                   |               | NO
 ordens_servico_mecanico               | updated_at                         | timestamp with time zone |                          |                   |               | NO
 os_itens                              | id                                 | uuid                     |                          |                   |               | NO
 os_itens                              | user_id                            | uuid                     |                          |                   |               | NO
 os_itens                              | os_id                              | uuid                     |                          |                   |               | NO
 os_itens                              | tipo                               | text                     |                          |                   |               | NO
 os_itens                              | peca_id                            | uuid                     |                          |                   |               | YES
 os_itens                              | descricao                          | text                     |                          |                   |               | NO
 os_itens                              | quantidade                         | numeric                  |                          |                12 |             2 | NO
 os_itens                              | preco_unitario                     | numeric                  |                          |                12 |             2 | NO
 os_itens                              | subtotal                           | numeric                  |                          |                12 |             2 | NO
 os_itens                              | created_at                         | timestamp with time zone |                          |                   |               | NO
 os_itens_mecanico                     | id                                 | uuid                     |                          |                   |               | NO
 os_itens_mecanico                     | user_id                            | uuid                     |                          |                   |               | NO
 os_itens_mecanico                     | os_id                              | uuid                     |                          |                   |               | NO
 os_itens_mecanico                     | tipo                               | text                     |                          |                   |               | NO
 os_itens_mecanico                     | peca_id                            | uuid                     |                          |                   |               | YES
 os_itens_mecanico                     | descricao                          | text                     |                          |                   |               | NO
