              table_name               |            column_name             |        data_type         | character_maximum_length | numeric_precision | numeric_scale | is_nullable 
 contas_pagar                          | frequencia                         | text                     |                          |                   |               | YES
 contas_pagar                          | data_fim_recorrencia               | date                     |                          |                   |               | YES
 contas_pagar                          | forma_pagamento                    | text                     |                          |                   |               | YES
 contas_pagar                          | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 contas_receber                        | id                                 | uuid                     |                          |                   |               | NO
 contas_receber                        | user_id                            | uuid                     |                          |                   |               | NO
 contas_receber                        | cliente_id                         | uuid                     |                          |                   |               | YES
 contas_receber                        | categoria_id                       | uuid                     |                          |                   |               | YES
 contas_receber                        | descricao                          | text                     |                          |                   |               | NO
 contas_receber                        | valor                              | numeric                  |                          |                15 |             2 | NO
 contas_receber                        | data_emissao                       | date                     |                          |                   |               | NO
 contas_receber                        | data_vencimento                    | date                     |                          |                   |               | NO
 contas_receber                        | data_recebimento                   | date                     |                          |                   |               | YES
 contas_receber                        | status                             | text                     |                          |                   |               | NO
 contas_receber                        | documento                          | text                     |                          |                   |               | YES
 contas_receber                        | observacoes                        | text                     |                          |                   |               | YES
 contas_receber                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 contas_receber                        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contas_receber                        | recorrente                         | boolean                  |                          |                   |               | NO
 contas_receber                        | frequencia                         | text                     |                          |                   |               | YES
 contas_receber                        | data_fim_recorrencia               | date                     |                          |                   |               | YES
 contas_receber                        | forma_pagamento                    | text                     |                          |                   |               | YES
 contas_receber                        | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 empresa                               | id                                 | uuid                     |                          |                   |               | NO
 empresa                               | user_id                            | uuid                     |                          |                   |               | NO
 empresa                               | razao_social                       | text                     |                          |                   |               | YES
 empresa                               | nome_fantasia                      | text                     |                          |                   |               | YES
 empresa                               | cnpj                               | text                     |                          |                   |               | YES
 empresa                               | inscricao_estadual                 | text                     |                          |                   |               | YES
 empresa                               | inscricao_municipal                | text                     |                          |                   |               | YES
 empresa                               | telefone                           | text                     |                          |                   |               | YES
 empresa                               | email                              | text                     |                          |                   |               | YES
 empresa                               | website                            | text                     |                          |                   |               | YES
 empresa                               | cep                                | text                     |                          |                   |               | YES
 empresa                               | endereco                           | text                     |                          |                   |               | YES
 empresa                               | numero                             | text                     |                          |                   |               | YES
 empresa                               | complemento                        | text                     |                          |                   |               | YES
 empresa                               | bairro                             | text                     |                          |                   |               | YES
 empresa                               | cidade                             | text                     |                          |                   |               | YES
 empresa                               | estado                             | text                     |                          |                   |               | YES
 empresa                               | logo_url                           | text                     |                          |                   |               | YES
 empresa                               | observacoes                        | text                     |                          |                   |               | YES
 empresa                               | created_at                         | timestamp with time zone |                          |                   |               | NO
 empresa                               | updated_at                         | timestamp with time zone |                          |                   |               | NO
 empresas                              | id                                 | uuid                     |                          |                   |               | NO
 empresas                              | razao_social                       | text                     |                          |                   |               | NO
 empresas                              | nome_fantasia                      | text                     |                          |                   |               | YES
 empresas                              | cnpj                               | text                     |                          |                   |               | NO
 empresas                              | inscricao_estadual                 | text                     |                          |                   |               | YES
 empresas                              | inscricao_municipal                | text                     |                          |                   |               | YES
 empresas                              | segmento                           | text                     |                          |                   |               | YES
 empresas                              | endereco_cep                       | text                     |                          |                   |               | YES
 empresas                              | endereco_logradouro                | text                     |                          |                   |               | YES
 empresas                              | endereco_numero                    | text                     |                          |                   |               | YES
 empresas                              | endereco_complemento               | text                     |                          |                   |               | YES
 empresas                              | endereco_bairro                    | text                     |                          |                   |               | YES
 empresas                              | endereco_cidade                    | text                     |                          |                   |               | YES
 empresas                              | endereco_uf                        | text                     |                          |                   |               | YES
 empresas                              | telefone                           | text                     |                          |                   |               | YES
 empresas                              | email                              | text                     |                          |                   |               | YES
 empresas                              | logo_url                           | text                     |                          |                   |               | YES
 empresas                              | certificado_digital_a1_path        | text                     |                          |                   |               | YES
 empresas                              | certificado_digital_senha          | text                     |                          |                   |               | YES
 empresas                              | ativo                              | boolean                  |                          |                   |               | YES
 empresas                              | created_at                         | timestamp with time zone |                          |                   |               | YES
 empresas                              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 empresas                              | website                            | text                     |                          |                   |               | YES
 empresas                              | observacoes                        | text                     |                          |                   |               | YES
 extrato_bancario                      | id                                 | uuid                     |                          |                   |               | NO
 extrato_bancario                      | user_id                            | uuid                     |                          |                   |               | NO
 extrato_bancario                      | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 extrato_bancario                      | data_transacao                     | date                     |                          |                   |               | NO
 extrato_bancario                      | descricao                          | text                     |                          |                   |               | NO
 extrato_bancario                      | valor                              | numeric                  |                          |                   |               | NO
 extrato_bancario                      | tipo                               | text                     |                          |                   |               | NO
 extrato_bancario                      | fitid                              | text                     |                          |                   |               | YES
 extrato_bancario                      | conciliado                         | boolean                  |                          |                   |               | NO
 extrato_bancario                      | lancamento_id                      | uuid                     |                          |                   |               | YES
 extrato_bancario                      | conta_receber_id                   | uuid                     |                          |                   |               | YES
 extrato_bancario                      | conta_pagar_id                     | uuid                     |                          |                   |               | YES
 extrato_bancario                      | origem                             | text                     |                          |                   |               | NO
 extrato_bancario                      | created_at                         | timestamp with time zone |                          |                   |               | NO
 extrato_bancario                      | updated_at                         | timestamp with time zone |                          |                   |               | NO
 extrato_bancario                      | parcelas                           | integer                  |                          |                32 |             0 | YES
 extrato_bancario                      | parcela_atual                      | integer                  |                          |                32 |             0 | YES
 fechamentos_mensais                   | id                                 | uuid                     |                          |                   |               | NO
 fechamentos_mensais                   | user_id                            | uuid                     |                          |                   |               | NO
 fechamentos_mensais                   | mes                                | integer                  |                          |                32 |             0 | NO
 fechamentos_mensais                   | ano                                | integer                  |                          |                32 |             0 | NO
 fechamentos_mensais                   | receita_total                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | despesa_total                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | custos_diretos                     | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | despesas_operacionais              | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | lucro_bruto                        | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | lucro_liquido                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | saldo_inicial                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | saldo_final                        | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | contas_receber_pendentes           | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | contas_pagar_pendentes             | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | observacoes                        | text                     |                          |                   |               | YES
 fechamentos_mensais                   | status                             | text                     |                          |                   |               | NO
 fechamentos_mensais                   | fechado_em                         | timestamp with time zone |                          |                   |               | YES
 fechamentos_mensais                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 fechamentos_mensais                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 fornecedores                          | id                                 | uuid                     |                          |                   |               | NO
 fornecedores                          | user_id                            | uuid                     |                          |                   |               | NO
 fornecedores                          | nome                               | text                     |                          |                   |               | NO
 fornecedores                          | documento                          | text                     |                          |                   |               | YES
 fornecedores                          | email                              | text                     |                          |                   |               | YES
 fornecedores                          | telefone                           | text                     |                          |                   |               | YES
 fornecedores                          | endereco                           | text                     |                          |                   |               | YES
 fornecedores                          | cidade                             | text                     |                          |                   |               | YES
 fornecedores                          | estado                             | text                     |                          |                   |               | YES
 fornecedores                          | observacoes                        | text                     |                          |                   |               | YES
 fornecedores                          | ativo                              | boolean                  |                          |                   |               | NO
 fornecedores                          | created_at                         | timestamp with time zone |                          |                   |               | NO
 fornecedores                          | updated_at                         | timestamp with time zone |                          |                   |               | NO
 fornecedores                          | bairro                             | text                     |                          |                   |               | YES
 fornecedores                          | cep                                | text                     |                          |                   |               | YES
 fornecedores                          | numero                             | text                     |                          |                   |               | YES
 fornecedores                          | complemento                        | text                     |                          |                   |               | YES
 fornecedores                          | cnae                               | text                     |                          |                   |               | YES
 fornecedores                          | natureza_juridica                  | text                     |                          |                   |               | YES
 fornecedores                          | empresa_id                         | uuid                     |                          |                   |               | YES
 lancamentos_caixa                     | id                                 | uuid                     |                          |                   |               | NO
 lancamentos_caixa                     | user_id                            | uuid                     |                          |                   |               | NO
 lancamentos_caixa                     | tipo                               | text                     |                          |                   |               | NO
 lancamentos_caixa                     | categoria_id                       | uuid                     |                          |                   |               | YES
 lancamentos_caixa                     | descricao                          | text                     |                          |                   |               | NO
 lancamentos_caixa                     | valor                              | numeric                  |                          |                15 |             2 | NO
 lancamentos_caixa                     | data_lancamento                    | date                     |                          |                   |               | NO
 lancamentos_caixa                     | conta_receber_id                   | uuid                     |                          |                   |               | YES
 lancamentos_caixa                     | conta_pagar_id                     | uuid                     |                          |                   |               | YES
 lancamentos_caixa                     | observacoes                        | text                     |                          |                   |               | YES
 lancamentos_caixa                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 lancamentos_caixa                     | updated_at                         | timestamp with time zone |                          |                   |               | NO
 leads_diagnostico                     | id                                 | uuid                     |                          |                   |               | NO
 leads_diagnostico                     | nome                               | text                     |                          |                   |               | NO
 leads_diagnostico                     | email                              | text                     |                          |                   |               | NO
 leads_diagnostico                     | telefone                           | text                     |                          |                   |               | NO
 leads_diagnostico                     | empresa                            | text                     |                          |                   |               | NO
 leads_diagnostico                     | cnpj                               | text                     |                          |                   |               | YES
 leads_diagnostico                     | faturamento_mensal                 | text                     |                          |                   |               | YES
 leads_diagnostico                     | num_funcionarios                   | text                     |                          |                   |               | YES
 leads_diagnostico                     | principal_dor                      | text                     |                          |                   |               | YES
 leads_diagnostico                     | origem                             | text                     |                          |                   |               | NO
 leads_diagnostico                     | status                             | text                     |                          |                   |               | NO
 leads_diagnostico                     | observacoes_internas               | text                     |                          |                   |               | YES
 leads_diagnostico                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 leads_diagnostico                     | updated_at                         | timestamp with time zone |                          |                   |               | NO
 licencas_software                     | id                                 | uuid                     |                          |                   |               | NO
 licencas_software                     | user_id                            | uuid                     |                          |                   |               | NO
 licencas_software                     | tipo_cliente                       | text                     |                          |                   |               | NO
 licencas_software                     | razao_social                       | text                     |                          |                   |               | NO
 licencas_software                     | nome_fantasia                      | text                     |                          |                   |               | YES
 licencas_software                     | cnpj                               | text                     |                          |                   |               | YES
 licencas_software                     | email                              | text                     |                          |                   |               | YES
 licencas_software                     | telefone                           | text                     |                          |                   |               | YES
 licencas_software                     | contato_nome                       | text                     |                          |                   |               | YES
 licencas_software                     | plano                              | text                     |                          |                   |               | NO
 licencas_software                     | valor_mensal                       | numeric                  |                          |                   |               | NO
 licencas_software                     | desconto_percentual                | numeric                  |                          |                   |               | YES
 licencas_software                     | data_inicio                        | date                     |                          |                   |               | NO
 licencas_software                     | data_fim                           | date                     |                          |                   |               | YES
 licencas_software                     | status                             | text                     |                          |                   |               | NO
 licencas_software                     | chave_licenca                      | text                     |                          |                   |               | NO
 licencas_software                     | max_usuarios                       | integer                  |                          |                32 |             0 | NO
 licencas_software                     | observacoes                        | text                     |                          |                   |               | YES
 licencas_software                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 licencas_software                     | updated_at                         | timestamp with time zone |                          |                   |               | NO
 licencas_software                     | quantidade_licencas                | integer                  |                          |                32 |             0 | NO
 licencas_software                     | configuracao_extra                 | jsonb                    |                          |                   |               | NO
 mapeamento_contabil                   | id                                 | uuid                     |                          |                   |               | NO
 mapeamento_contabil                   | user_id                            | uuid                     |                          |                   |               | NO
 mapeamento_contabil                   | empresa_id                         | uuid                     |                          |                   |               | YES
 mapeamento_contabil                   | categoria_id                       | uuid                     |                          |                   |               | YES
 mapeamento_contabil                   | tipo_lancamento                    | text                     |                          |                   |               | NO
 mapeamento_contabil                   | plano_conta_id                     | uuid                     |                          |                   |               | NO
 mapeamento_contabil                   | historico_padrao                   | text                     |                          |                   |               | YES
 mapeamento_contabil                   | centro_custo                       | text                     |                          |                   |               | YES
 mapeamento_contabil                   | regra_condicional                  | jsonb                    |                          |                   |               | YES
 mapeamento_contabil                   | ativo                              | boolean                  |                          |                   |               | NO
 mapeamento_contabil                   | automatico                         | boolean                  |                          |                   |               | NO
 mapeamento_contabil                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 mapeamento_contabil                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 metas_orcamentarias                   | id                                 | uuid                     |                          |                   |               | NO
 metas_orcamentarias                   | user_id                            | uuid                     |                          |                   |               | NO
 metas_orcamentarias                   | categoria_id                       | uuid                     |                          |                   |               | YES
 metas_orcamentarias                   | mes                                | integer                  |                          |                32 |             0 | NO
 metas_orcamentarias                   | ano                                | integer                  |                          |                32 |             0 | NO
 metas_orcamentarias                   | valor_orcado                       | numeric                  |                          |                   |               | NO
 metas_orcamentarias                   | observacoes                        | text                     |                          |                   |               | YES
 metas_orcamentarias                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 metas_orcamentarias                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_emitentes                       | id                                 | uuid                     |                          |                   |               | NO
 nfs_e_emitentes                       | empresa_id                         | uuid                     |                          |                   |               | NO
 nfs_e_emitentes                       | cnpj_emitente                      | character varying        |                       14 |                   |               | NO
 nfs_e_emitentes                       | inscricao_municipal                | character varying        |                       20 |                   |               | YES
 nfs_e_emitentes                       | razao_social                       | character varying        |                      150 |                   |               | NO
 nfs_e_emitentes                       | nome_fantasia                      | character varying        |                       60 |                   |               | YES
 nfs_e_emitentes                       | endereco                           | jsonb                    |                          |                   |               | NO
 nfs_e_emitentes                       | certificado_digital                | text                     |                          |                   |               | YES
 nfs_e_emitentes                       | senha_certificado                  | text                     |                          |                   |               | YES
 nfs_e_emitentes                       | ambiente                           | USER-DEFINED             |                          |                   |               | NO
 nfs_e_emitentes                       | proximo_numero_nota                | integer                  |                          |                32 |             0 | NO
 nfs_e_emitentes                       | serie_nota                         | character varying        |                        3 |                   |               | NO
 nfs_e_emitentes                       | regime_tributario                  | USER-DEFINED             |                          |                   |               | NO
 nfs_e_emitentes                       | aliquota_iss                       | numeric                  |                          |                 5 |             2 | NO
 nfs_e_emitentes                       | item_lista_servicos                | character varying        |                        5 |                   |               | YES
 nfs_e_emitentes                       | cnae                               | character varying        |                        7 |                   |               | YES
 nfs_e_emitentes                       | codigo_tributacao_municipio        | character varying        |                       20 |                   |               | YES
 nfs_e_emitentes                       | ativo                              | boolean                  |                          |                   |               | NO
 nfs_e_emitentes                       | created_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_emitentes                       | updated_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_notas                           | id                                 | uuid                     |                          |                   |               | NO
 nfs_e_notas                           | emitente_id                        | uuid                     |                          |                   |               | NO
 nfs_e_notas                           | empresa_id                         | uuid                     |                          |                   |               | NO
 nfs_e_notas                           | numero_nota                        | integer                  |                          |                32 |             0 | NO
 nfs_e_notas                           | serie                              | character varying        |                        3 |                   |               | NO
 nfs_e_notas                           | data_emissao                       | timestamp with time zone |                          |                   |               | NO
 nfs_e_notas                           | competencia                        | date                     |                          |                   |               | NO
 nfs_e_notas                           | status                             | USER-DEFINED             |                          |                   |               | NO
 nfs_e_notas                           | protocolo_autorizacao              | character varying        |                       50 |                   |               | YES
 nfs_e_notas                           | codigo_verificacao                 | character varying        |                       50 |                   |               | YES
 nfs_e_notas                           | link_pdf                           | text                     |                          |                   |               | YES
 nfs_e_notas                           | link_xml                           | text                     |                          |                   |               | YES
 nfs_e_notas                           | tomador_tipo                       | USER-DEFINED             |                          |                   |               | NO
 nfs_e_notas                           | tomador_documento                  | character varying        |                       14 |                   |               | NO
 nfs_e_notas                           | tomador_razao_social               | character varying        |                      150 |                   |               | YES
 nfs_e_notas                           | tomador_endereco                   | jsonb                    |                          |                   |               | YES
 nfs_e_notas                           | tomador_email                      | character varying        |                      100 |                   |               | YES
 nfs_e_notas                           | servico_descricao                  | text                     |                          |                   |               | NO
 nfs_e_notas                           | servico_valor                      | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | servico_deducoes                   | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | servico_base_calculo               | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | servico_aliquota                   | numeric                  |                          |                 5 |             2 | NO
 nfs_e_notas                           | servico_iss_retido                 | boolean                  |                          |                   |               | NO
 nfs_e_notas                           | servico_valor_iss                  | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | servico_valor_liquido              | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | retencoes_pis                      | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | retencoes_cofins                   | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | retencoes_inss                     | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | retencoes_ir                       | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | retencoes_csll                     | numeric                  |                          |                15 |             2 | NO
 nfs_e_notas                           | mensagem_fiscal                    | text                     |                          |                   |               | YES
 nfs_e_notas                           | rascunho                           | boolean                  |                          |                   |               | NO
 nfs_e_notas                           | enviada_prefeitura_em              | timestamp with time zone |                          |                   |               | YES
 nfs_e_notas                           | cancelada_em                       | timestamp with time zone |                          |                   |               | YES
 nfs_e_notas                           | motivo_cancelamento                | text                     |                          |                   |               | YES
 nfs_e_notas                           | error_log                          | jsonb                    |                          |                   |               | YES
 nfs_e_notas                           | created_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_notas                           | updated_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_rascunhos                       | id                                 | uuid                     |                          |                   |               | NO
 nfs_e_rascunhos                       | empresa_id                         | uuid                     |                          |                   |               | NO
 nfs_e_rascunhos                       | user_id                            | uuid                     |                          |                   |               | NO
 nfs_e_rascunhos                       | dados                              | jsonb                    |                          |                   |               | NO
 nfs_e_rascunhos                       | ultimo_autosave                    | timestamp with time zone |                          |                   |               | NO
 nfs_e_rascunhos                       | created_at                         | timestamp with time zone |                          |                   |               | NO
 nfs_e_rascunhos                       | updated_at                         | timestamp with time zone |                          |                   |               | NO
 nfse_cron_logs                        | id                                 | uuid                     |                          |                   |               | NO
 nfse_cron_logs                        | user_id                            | uuid                     |                          |                   |               | NO
 nfse_cron_logs                        | tipo                               | text                     |                          |                   |               | NO
 nfse_cron_logs                        | notas_processadas                  | integer                  |                          |                32 |             0 | YES
 nfse_cron_logs                        | notas_autorizadas                  | integer                  |                          |                32 |             0 | YES
 nfse_cron_logs                        | notas_rejeitadas                   | integer                  |                          |                32 |             0 | YES
 nfse_cron_logs                        | erros                              | integer                  |                          |                32 |             0 | YES
 nfse_cron_logs                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 nfse_rascunhos                        | id                                 | uuid                     |                          |                   |               | NO
 nfse_rascunhos                        | user_id                            | uuid                     |                          |                   |               | NO
 nfse_rascunhos                        | dados                              | jsonb                    |                          |                   |               | NO
 nfse_rascunhos                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 nfse_rascunhos                        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 nfse_sync_logs                        | id                                 | uuid                     |                          |                   |               | NO
 nfse_sync_logs                        | nota_id                            | uuid                     |                          |                   |               | YES
 nfse_sync_logs                        | user_id                            | uuid                     |                          |                   |               | NO
 nfse_sync_logs                        | status                             | text                     |                          |                   |               | NO
 nfse_sync_logs                        | mensagem                           | text                     |                          |                   |               | YES
 nfse_sync_logs                        | detalhes                           | jsonb                    |                          |                   |               | YES
 nfse_sync_logs                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 notas_fiscais_servico                 | id                                 | uuid                     |                          |                   |               | NO
 notas_fiscais_servico                 | user_id                            | uuid                     |                          |                   |               | NO
 notas_fiscais_servico                 | status                             | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | numero_nota                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | serie                              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | tipo_rps                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_tipo_documento             | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cnpj_cpf                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_razao_social               | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_nome_fantasia              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_email                      | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_telefone                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_endereco                   | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_numero                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_complemento                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_bairro                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cidade                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_estado                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_cep                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_ibge                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_descricao                  | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_codigo                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_cnae                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_codigo_tributacao          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_discriminacao              | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | servico_item_lista_servico         | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | valor_servico                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_deducoes                     | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_iss                          | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | valor_liquido                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | base_calculo                       | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | aliquota_iss                       | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | iss_retido                         | boolean                  |                          |                   |               | YES
 notas_fiscais_servico                 | retencao_pis                       | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_cofins                    | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_inss                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_ir                        | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | retencao_csll                      | numeric                  |                          |                15 |             2 | YES
 notas_fiscais_servico                 | aliquota_pis                       | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_cofins                    | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_inss                      | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_ir                        | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | aliquota_csll                      | numeric                  |                          |                 6 |             4 | YES
 notas_fiscais_servico                 | data_competencia                   | date                     |                          |                   |               | YES
 notas_fiscais_servico                 | data_emissao                       | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | natureza_operacao                  | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | regime_tributario                  | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | municipio_prestacao                | integer                  |                          |                32 |             0 | YES
 notas_fiscais_servico                 | certificado_id                     | uuid                     |                          |                   |               | YES
 notas_fiscais_servico                 | xml_envio                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | xml_retorno                        | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | numero_rps                         | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_pdf                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_xml                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | protocolo                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | codigo_verificacao                 | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | link_nfse                          | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | created_at                         | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | updated_at                         | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | cliente_nome                       | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cnae                               | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | codigo_tributacao                  | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | data_autorizacao                   | timestamp with time zone |                          |                   |               | YES
 notas_fiscais_servico                 | motivo_cancelamento                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | mensagem_erro                      | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | cnpj_prestador                     | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | inscricao_municipal                | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | nfeio_id                           | text                     |                          |                   |               | YES
 notas_fiscais_servico                 | nfeio_status                       | text                     |                          |                   |               | YES
 notificacoes_admin                    | id                                 | uuid                     |                          |                   |               | NO
 notificacoes_admin                    | titulo                             | text                     |                          |                   |               | NO
 notificacoes_admin                    | mensagem                           | text                     |                          |                   |               | YES
 notificacoes_admin                    | tipo                               | text                     |                          |                   |               | NO
 notificacoes_admin                    | lida                               | boolean                  |                          |                   |               | NO
 notificacoes_admin                    | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_bancos_suportados        | id                                 | uuid                     |                          |                   |               | NO
 open_banking_bancos_suportados        | codigo                             | character varying        |                       10 |                   |               | NO
 open_banking_bancos_suportados        | nome                               | character varying        |                      100 |                   |               | NO
 open_banking_bancos_suportados        | nome_completo                      | character varying        |                      255 |                   |               | YES
 open_banking_bancos_suportados        | cnpj                               | character varying        |                       18 |                   |               | YES
 open_banking_bancos_suportados        | api_base_url                       | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | api_version                        | character varying        |                       20 |                   |               | YES
 open_banking_bancos_suportados        | auth_url                           | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | token_url                          | text                     |                          |                   |               | NO
 open_banking_bancos_suportados        | client_id_required                 | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | client_secret_required             | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | pkce_required                      | boolean                  |                          |                   |               | YES
 open_banking_bancos_suportados        | scopes_padrao                      | ARRAY                    |                          |                   |               | YES
 open_banking_bancos_suportados        | ativo                              | boolean                  |                          |                   |               | NO
 open_banking_bancos_suportados        | participante_open_banking          | boolean                  |                          |                   |               | NO
 open_banking_bancos_suportados        | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_bancos_suportados        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | id                                 | uuid                     |                          |                   |               | NO
 open_banking_extratos                 | integracao_id                      | uuid                     |                          |                   |               | NO
 open_banking_extratos                 | transacao_id                       | character varying        |                      255 |                   |               | NO
 open_banking_extratos                 | transacao_id_externo               | character varying        |                      255 |                   |               | YES
 open_banking_extratos                 | data_transacao                     | date                     |                          |                   |               | NO
 open_banking_extratos                 | data_lancamento                    | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | hora_transacao                     | time without time zone   |                          |                   |               | YES
 open_banking_extratos                 | descricao                          | text                     |                          |                   |               | NO
 open_banking_extratos                 | descricao_original                 | text                     |                          |                   |               | YES
 open_banking_extratos                 | valor                              | numeric                  |                          |                15 |             2 | NO
 open_banking_extratos                 | tipo                               | USER-DEFINED             |                          |                   |               | NO
 open_banking_extratos                 | categoria_banco                    | character varying        |                      100 |                   |               | YES
